NumAnc	NumDer	AFRDerFreq	EURDerFreq	Counts
41	2	0.05	0.15	1
78	3	0.05	0.09	1
43	0	0.03	0.24	1
0	37	0.78	0.63	1
46	0	0.63	0.43	1
35	1	0.63	0.54	1
63	1	0.5	0.64	1
71	0	0.92	0.93	1
36	2	0.82	0.85	1
78	0	0.44	0.63	1
0	50	0.76	0.22	1
42	0	0.04	0.15	1
27	0	0.1	0.07	1
59	1	0.23	0.01	1
0	40	0.01	0.04	1
33	0	0.47	0.39	1
41	0	0.09	0.01	1
0	32	0.42	0.74	1
30	0	0.2	0.04	1
53	0	0.1	0.01	1
0	46	0.37	0.57	1
50	0	0.14	0.06	1
36	0	0.21	0.09	1
39	0	0.12	0.07	1
40	0	0.01	0.12	1
47	0	0.02	0.11	1
0	40	0.69	0.53	1
1	62	0.83	0.49	1
44	0	0.03	0.25	1
35	0	0.1	0.19	1
40	0	0.07	0.03	1
24	1	0.28	0.48	1
57	0	0.04	0.01	1
41	0	0.13	0.26	1
66	0	0.13	0.07	1
0	52	0.16	0.01	1
0	44	0.76	0.94	1
0	48	0.03	0.2	1
0	45	0.66	0.8	1
1	66	0.43	0.13	1
1	44	0.5	0.33	1
70	0	0.08	0.11	2
57	1	0.73	0.71	1
66	0	0.39	0.2	1
36	2	0.14	0.65	1
58	0	0.14	0.18	1
52	0	0.1	0.27	1
0	38	0.63	0.5	1
50	0	0.23	0.33	1
34	0	0.05	0.03	1
55	0	0.02	0.08	1
34	0	0.04	0.09	1
0	49	0.59	0.37	1
43	0	0.29	0.27	1
0	47	0.29	0.55	1
0	36	0.85	0.68	1
47	0	0.11	0.01	1
39	0	0.16	0.13	1
40	0	0.01	0.18	1
33	2	0.06	0.2	1
52	0	0.13	0.05	1
54	0	0.11	0.4	1
47	1	0.07	0.45	1
50	0	0.34	0.07	1
1	59	0.74	0.73	1
38	0	0.01	0.12	1
53	0	0.05	0.09	1
40	0	0.46	0.9	1
31	0	0.12	0.33	1
46	0	0.03	0.05	1
48	0	0.05	0.19	1
48	0	0.14	0.07	1
38	1	0.83	0.95	1
37	0	0.06	0.11	1
27	1	0.84	0.91	1
72	0	0.66	0.75	1
43	0	0.04	0.07	1
30	0	0.05	0.33	1
50	0	0.08	0.02	1
51	0	0.06	0.03	1
70	0	0.73	0.49	1
61	0	0.54	0.82	1
41	0	0.38	0.85	1
55	0	0.96	0.94	1
31	0	0.23	0.08	1
32	1	0.02	0.18	1
54	0	0.11	0.26	1
33	0	0.02	0.07	1
51	0	0.53	0.38	1
43	0	0.11	0.53	1
41	2	0.31	0.6	1
42	0	0.03	0.02	1
38	1	0.28	0.44	1
1	37	0.09	0.12	1
47	0	0.02	0.06	1
0	62	0.37	0.25	1
21	0	0.25	0.4	1
27	1	0.16	0.43	1
32	0	0.03	0.06	1
62	1	0.15	0.27	1
43	0	0.61	0.99	1
0	51	0.01	0.12	1
35	0	0.06	0.04	1
57	0	0.01	0.11	2
49	0	0.1	0.02	1
46	0	0.16	0.33	1
0	57	0.16	0.02	1
50	0	0.17	0.53	1
41	0	0.34	0.3	1
58	1	0.58	0.18	1
41	0	0.05	0.01	1
34	0	0.59	0.83	1
35	22	0.69	0.87	1
43	0	0.55	0.52	1
29	0	0.18	0.05	1
44	0	0.03	0.37	1
53	0	0.06	0.05	1
32	0	0.25	0.4	1
55	0	0.1	0.09	1
30	0	0.1	0.05	1
36	0	0.08	0.1	1
0	34	0.41	0.61	1
0	39	0.6	0.92	1
1	41	0.8	0.27	1
39	0	0.09	0.08	1
0	36	0.4	0.01	1
41	1	0.05	0.03	1
58	0	0.06	0.02	1
67	0	0.01	0.09	1
0	59	0.91	0.94	1
45	0	0.1	0.32	1
35	0	0.07	0.16	1
86	0	0.07	0.02	1
27	0	0.45	0.88	1
28	0	0.22	0.05	1
39	0	0.05	0.08	1
42	0	0.06	0.03	3
58	0	0.3	0.29	1
32	0	0.24	0.11	1
50	0	0.04	0.01	1
64	0	0.03	0.27	1
51	2	0.5	0.83	1
30	0	0.06	0.13	1
31	0	0.3	0.3	1
46	0	0.02	0.15	1
35	0	0.02	0.13	1
46	1	0.14	0.38	1
53	0	0.02	0.07	1
52	0	0.26	0.25	1
45	1	0.42	0.12	1
50	0	0.94	0.89	1
51	0	0.25	0.01	1
37	0	0.03	0.07	1
61	0	0.01	0.1	1
47	0	0.12	0.07	1
48	0	0.25	0.25	1
50	0	0.68	0.71	1
54	0	0.28	0.23	1
48	0	0.07	0.01	1
1	38	0.01	0.22	1
44	0	0.01	0.05	1
38	1	0.46	0.78	1
24	1	0.43	0.36	1
0	42	0.18	0.39	1
42	1	0.01	0.09	1
53	0	0.01	0.1	1
30	0	0.08	0.18	1
38	0	0.04	0.04	1
33	0	0.02	0.15	1
30	1	0.14	0.26	1
0	48	0.09	0.05	1
54	0	0.42	0.45	1
43	0	0.43	0.5	1
47	0	0.17	0.11	1
69	2	0.27	0.51	1
16	22	0.29	0.62	1
0	48	0.99	0.82	1
0	49	0.82	0.86	1
44	0	0.04	0.39	1
40	0	0.25	0.22	1
44	0	0.07	0.06	3
37	1	0.12	0.14	1
37	0	0.42	0.42	1
28	0	0.06	0.26	1
41	3	0.07	0.04	1
75	0	0.11	0.28	1
52	0	0.25	0.66	1
59	0	0.15	0.06	1
37	0	0.05	0.04	1
35	0	0.18	0.26	1
0	58	0.33	0.58	1
50	0	0.08	0.17	1
49	0	0.02	0.03	1
65	0	0.01	0.08	1
42	0	0.12	0.6	1
55	1	0.09	0.06	1
26	0	0.31	0.13	1
61	0	0.15	0.27	1
40	0	0.06	0.13	1
63	0	0.22	0.16	1
0	64	0.94	0.98	1
44	1	0.06	0.3	1
54	0	0.04	0.01	1
48	0	0.41	0.3	1
39	1	0.01	0.04	1
56	1	0.05	0.35	1
59	0	0.01	0.07	1
53	0	0.21	0.36	1
49	0	0.05	0.05	1
44	0	0.73	0.95	1
56	0	0.01	0.14	1
0	34	0.66	0.35	1
34	0	0.72	0.9	1
0	38	0.02	0.01	1
46	0	0.06	0.01	3
44	0	0.1	0.09	1
50	0	0.84	0.37	1
52	0	0.12	0.03	1
1	77	0.32	0.61	1
37	0	0.24	0.51	1
48	0	0.26	0.31	1
53	4	0.03	0.08	1
38	0	0.08	0.15	1
39	1	0.48	0.94	1
37	0	0.48	0.75	1
34	0	0.11	0.21	1
50	0	0.39	0.37	1
34	0	0.09	0.12	1
0	36	0.45	0.41	1
60	0	0.03	0.04	1
61	0	0.11	0.03	1
54	0	0.01	0.09	1
51	1	0.45	0.17	1
45	0	0.2	0.2	1
51	0	0.28	0.01	1
0	38	0.02	0.2	1
19	24	0.01	0.11	1
46	0	0.23	0.46	1
44	0	0.07	0.11	1
56	2	0.17	0.79	1
39	1	0.12	0.23	1
0	36	0.67	0.62	1
51	0	0.07	0.11	1
54	0	0.56	0.31	1
54	0	0.21	0.28	1
40	0	0.28	0.64	1
63	0	0.41	0.37	1
46	0	0.02	0.18	1
63	0	0.43	0.51	1
36	0	0.85	0.94	1
30	0	0.18	0.23	1
35	0	0.47	0.05	1
52	0	0.29	0.42	1
0	51	0.71	0.56	1
46	0	0.03	0.18	1
54	0	0.08	0.04	1
44	0	0.02	0.11	1
37	0	0.22	0.25	1
48	0	0.4	0.19	1
1	43	0.07	0.05	1
37	0	0.04	0.33	1
40	0	0.19	0.01	1
47	0	0.25	0.51	1
0	66	0.75	0.49	1
65	0	0.51	0.11	1
0	50	0.57	0.84	1
50	0	0.2	0.02	1
29	0	0.28	0.85	1
44	0	0.03	0.25	1
1	51	0.32	0.03	1
45	0	0.24	0.48	1
67	0	0.07	0.08	1
38	0	0.12	0.41	1
52	0	0.03	0.1	2
39	1	0.94	0.91	1
72	0	0.03	0.02	1
42	0	0.12	0.24	1
41	0	0.02	0.22	1
49	0	0.04	0.28	1
37	0	0.15	0.1	1
55	4	0.26	0.45	1
44	0	0.17	0.01	1
36	0	0.03	0.27	1
56	0	0.01	0.16	1
46	1	0.01	0.26	1
57	0	0.1	0.21	1
52	0	0.06	0.07	1
62	0	0.06	0.08	1
50	0	0.02	0.01	1
37	0	0.57	0.69	1
1	72	0.58	0.53	1
51	0	0.05	0.11	1
1	56	0.73	0.36	1
48	1	0.61	0.29	1
42	0	0.09	0.04	1
38	0	0.05	0.02	1
0	54	0.92	0.87	1
35	0	0.16	0.45	1
0	31	0.82	0.8	1
40	2	0.83	0.91	1
26	0	0.34	0.41	1
0	44	0.23	0.75	1
21	28	0.46	0.29	1
44	0	0.16	0.34	1
51	0	0.52	0.3	1
50	1	0.17	0.44	1
46	0	0.03	0.11	1
56	0	0.09	0.3	1
54	1	0.88	0.98	1
45	0	0.08	0.1	1
0	62	0.01	0.17	1
42	0	0.01	0.04	1
39	0	0.06	0.07	1
41	0	0.23	0.23	1
52	0	0.4	0.68	1
44	0	0.27	0.05	1
48	1	0.12	0.32	1
49	1	0.05	0.28	1
41	1	0.5	0.52	1
80	0	0.05	0.23	1
3	35	0.1	0.09	1
40	1	0.35	0.21	1
45	0	0.21	0.01	1
29	0	0.63	0.96	1
1	56	0.02	0.04	1
48	0	0.01	0.01	1
61	0	0.98	0.82	1
40	0	0.37	0.08	1
0	52	0.7	0.91	1
36	0	0.92	0.99	1
52	2	0.51	0.35	1
61	0	0.14	0.03	1
52	0	0.83	0.44	1
38	1	0.14	0.3	1
44	0	0.18	0.2	1
47	1	0.01	0.07	1
69	2	0.11	0.04	1
50	0	0.49	0.45	1
50	1	0.48	0.88	1
46	0	0.05	0.07	1
31	0	0.14	0.02	1
41	0	0.24	0.41	1
64	0	0.08	0.18	1
1	35	0.26	0.09	1
0	55	0.3	0.58	1
61	2	0.12	0.03	1
67	1	0.07	0.06	1
40	0	0.46	0.6	1
0	37	0.55	0.37	1
45	0	0.18	0.2	1
2	58	0.89	0.71	1
49	0	0.05	0.1	1
45	0	0.1	0.26	1
48	0	0.18	0.17	1
34	0	0.15	0.1	1
0	56	0.24	0.24	1
48	0	0.18	0.25	1
0	46	0.03	0.03	1
53	1	0.12	0.23	1
0	40	0.06	0.11	1
37	0	0.38	0.48	1
0	63	0.54	0.88	1
38	0	0.16	0.12	1
0	35	0.52	0.71	1
0	67	0.8	0.88	1
57	0	0.25	0.06	1
26	0	0.11	0.19	1
50	0	0.21	0.06	1
39	0	0.01	0.08	1
1	44	0.94	0.87	1
32	0	0.22	0.02	1
40	1	0.2	0.49	1
0	51	0.23	0.13	1
49	0	0.08	0.13	1
65	0	0.24	0.35	1
40	0	0.02	0.13	1
44	0	0.06	0.2	1
43	1	0.14	0.2	1
36	0	0.15	0.08	1
43	0	0.1	0.51	1
61	0	0.19	0.18	1
36	0	0.09	0.25	1
58	0	0.05	0.1	1
33	0	0.36	0.55	1
0	62	0.01	0.13	1
55	0	0.17	0.5	1
35	0	0.57	0.49	1
47	0	0.05	0.02	1
43	0	0.1	0.37	1
63	0	0.02	0.28	1
0	18	0.25	0.02	1
0	42	0.08	0.26	1
0	58	0.08	0.02	1
49	0	0.07	0.01	1
0	36	0.43	0.65	1
27	0	0.27	0.6	1
54	0	0.01	0.15	1
1	48	0.24	0.03	1
51	1	0.03	0.01	1
69	0	0.03	0.02	1
41	0	0.87	0.88	1
49	1	0.18	0.66	1
37	0	0.25	0.55	1
57	3	0.47	0.67	1
30	0	0.14	0.14	1
36	0	0.04	0.07	1
0	44	0.36	0.25	1
42	2	0.51	0.56	1
34	0	0.02	0.08	1
0	49	0.95	0.88	1
55	0	0.36	0.11	1
21	1	0.18	0.66	1
39	0	0.43	0.69	1
58	0	0.27	0.35	1
0	44	0.18	0.02	1
43	0	0.06	0.16	1
48	0	0.02	0.02	1
30	2	0.6	0.97	2
47	0	0.01	0.16	1
0	61	0.01	0.18	1
57	0	0.89	0.9	1
34	0	0.13	0.36	1
35	1	0.02	0.01	1
47	0	0.18	0.08	1
33	0	0.02	0.04	1
43	1	0.49	0.89	1
0	44	0.94	0.97	1
32	0	0.26	0.15	1
41	0	0.01	0.18	1
40	0	0.02	0.08	1
65	0	0.08	0.13	1
37	0	0.27	0.43	1
45	0	0.01	0.15	1
39	0	0.46	0.15	1
42	0	0.23	0.45	1
47	0	0.14	0.36	1
57	0	0.36	0.65	1
42	0	0.16	0.16	1
1	63	0.45	0.36	1
33	0	0.41	0.57	1
41	0	0.69	0.93	1
1	37	0.87	0.72	1
56	0	0.09	0.06	1
48	0	0.36	0.1	1
0	37	0.11	0.71	1
1	54	0.42	0.08	1
43	0	0.3	0.32	1
42	0	0.02	0.08	1
46	0	0.13	0.02	1
0	58	0.1	0.19	1
47	0	0.19	0.13	1
0	33	0.55	0.61	1
59	0	0.09	0.15	1
35	0	0.01	0.03	1
44	0	0.32	0.38	1
55	1	0.4	0.38	1
0	53	0.8	0.99	1
68	0	0.19	0.08	1
51	1	0.27	0.52	1
40	0	0.91	0.98	1
40	0	0.37	0.03	1
44	0	0.08	0.23	1
56	0	0.02	0.01	2
38	0	0.1	0.28	1
54	0	0.16	0.42	1
61	0	0.02	0.1	1
40	0	0.35	0.51	1
63	0	0.11	0.09	1
57	0	0.17	0.07	1
37	1	0.35	0.07	1
58	0	0.04	0.39	1
1	64	0.04	0.17	1
1	46	0.37	0.41	1
0	47	0.74	0.97	1
34	0	0.54	0.69	1
28	0	0.09	0.21	1
43	0	0.04	0.07	1
50	0	0.13	0.02	1
32	1	0.14	0.06	1
41	0	0.06	0.24	1
62	0	0.43	0.17	1
45	1	0.06	0.09	1
50	0	0.06	0.02	1
33	0	0.04	0.02	1
35	0	0.09	0.16	1
24	0	0.35	0.11	1
0	55	0.93	0.73	1
38	0	0.16	0.2	1
31	2	0.01	0.06	1
52	0	0.7	0.9	1
55	1	0.77	0.58	1
38	0	0.2	0.28	1
0	47	0.15	0.36	1
0	62	0.01	0.15	1
45	0	0.03	0.28	1
50	0	0.49	0.36	1
46	0	0.01	0.17	1
70	0	0.79	0.4	1
39	1	0.13	0.62	1
0	30	0.4	0.64	1
47	0	0.07	0.47	1
53	0	0.52	0.32	1
61	0	0.04	0.01	1
74	0	0.07	0.14	1
35	0	0.26	0.39	1
51	1	0.07	0.04	1
0	39	0.85	0.54	1
31	0	0.48	0.52	1
41	2	0.06	0.3	1
34	1	0.17	0.04	1
54	1	0.26	0.07	1
40	0	0.11	0.08	1
60	0	0.03	0.19	1
42	0	0.18	0.19	1
0	48	0.14	0.51	1
55	0	0.94	0.76	1
37	0	0.22	0.22	2
45	0	0.66	0.95	1
43	0	0.07	0.01	1
63	0	0.46	0.75	1
0	41	0.84	0.56	1
52	0	0.24	0.18	1
66	1	0.43	0.29	1
48	0	0.45	0.46	1
61	0	0.06	0.47	1
42	0	0.21	0.09	1
37	0	0.46	0.5	1
72	0	0.03	0.18	1
50	0	0.01	0.03	1
0	37	0.01	0.11	1
44	0	0.17	0.07	1
1	52	0.9	0.61	1
0	30	0.01	0.09	1
64	0	0.02	0.06	1
69	0	0.02	0.03	1
46	0	0.1	0.09	1
39	0	0.21	0.02	1
0	32	0.28	0.18	1
31	0	0.4	0.25	1
0	46	0.03	0.09	1
0	44	0.42	0.42	1
43	1	0.34	0.11	1
65	0	0.05	0.01	1
19	27	0.81	0.47	1
42	0	0.05	0.19	1
40	0	0.6	0.75	1
46	0	0.93	0.96	1
66	1	0.03	0.08	1
40	1	0.14	0.04	1
65	1	0.09	0.38	1
47	0	0.2	0.17	1
50	0	0.06	0.1	1
35	0	0.39	0.62	1
45	0	0.07	0.35	1
44	1	0.86	0.34	1
41	0	0.03	0.07	1
28	0	0.22	0.01	1
41	0	0.16	0.12	1
60	1	0.25	0.67	1
47	0	0.22	0.24	1
56	0	0.12	0.52	1
1	48	0.24	0.17	1
56	0	0.12	0.33	1
56	0	0.44	0.48	1
55	0	0.99	0.83	1
1	46	0.97	0.72	1
29	0	0.24	0.01	1
48	0	0.04	0.26	1
0	29	0.6	0.54	1
44	0	0.09	0.03	1
41	3	0.3	0.25	1
52	0	0.28	0.25	1
0	39	0.16	0.15	1
6	54	0.38	0.59	1
37	0	0.13	0.03	1
43	0	0.34	0.04	1
41	1	0.33	0.17	1
36	0	0.29	0.49	1
36	0	0.01	0.14	2
39	0	0.32	0.4	1
33	0	0.04	0.13	1
67	0	0.02	0.06	1
47	0	0.27	0.19	1
37	0	0.02	0.02	1
43	0	0.12	0.09	1
1	64	0.36	0.16	1
53	0	0.03	0.02	1
59	0	0.39	0.22	1
42	0	0.49	0.36	1
30	0	0.03	0.03	1
73	0	0.05	0.01	1
49	1	0.59	0.41	1
30	0	0.19	0.43	1
56	0	0.3	0.33	1
51	0	0.21	0.41	1
41	1	0.45	0.35	1
56	1	0.54	0.31	1
61	0	0.15	0.32	1
38	0	0.34	0.27	1
36	0	0.24	0.34	1
65	0	0.18	0.3	1
57	0	0.06	0.07	1
0	61	0.65	0.78	1
34	0	0.13	0.01	1
1	50	0.81	0.8	1
47	0	0.22	0.28	1
2	35	0.67	0.91	1
32	0	0.08	0.06	1
45	0	0.13	0.17	1
0	33	0.96	0.95	1
48	0	0.12	0.23	1
45	0	0.08	0.13	1
44	0	0.11	0.01	1
42	0	0.11	0.03	1
1	50	0.12	0.08	1
36	0	0.42	0.67	1
1	46	0.38	0.53	1
39	0	0.21	0.04	1
54	2	0.03	0.06	1
0	40	0.01	0.06	1
46	0	0.07	0.2	1
0	55	0.39	0.71	1
28	0	0.22	0.82	1
0	55	0.79	0.21	1
67	0	0.02	0.23	1
49	2	0.61	0.82	1
30	0	0.15	0.32	1
30	0	0.69	0.03	1
32	0	0.03	0.37	1
36	34	0.05	0.07	1
64	0	0.09	0.35	1
43	0	0.22	0.35	1
39	0	0.04	0.3	1
40	0	0.01	0.12	1
58	0	0.17	0.47	1
48	2	0.88	0.86	1
0	48	0.93	0.99	1
40	0	0.19	0.18	1
0	60	0.71	0.94	1
41	0	0.21	0.29	1
56	0	0.01	0.14	1
37	0	0.11	0.03	1
42	0	0.16	0.07	1
59	0	0.16	0.3	1
58	0	0.38	0.46	1
40	0	0.94	0.57	1
45	0	0.6	0.97	1
0	41	0.67	0.94	1
49	0	0.25	0.03	1
35	0	0.44	0.3	1
37	0	0.3	0.28	1
63	0	0.13	0.36	1
47	0	0.07	0.07	1
70	0	0.03	0.02	1
54	0	0.37	0.48	1
52	0	0.27	0.05	1
43	1	0.06	0.04	1
61	1	0.13	0.79	1
35	1	0.11	0.57	1
44	0	0.35	0.13	1
60	0	0.01	0.02	1
43	0	0.08	0.46	1
0	54	0.87	0.83	1
51	0	0.07	0.51	2
37	0	0.21	0.12	1
56	0	0.07	0.68	1
33	0	0.45	0.5	1
37	0	0.36	0.26	1
50	0	0.01	0.08	1
40	0	0.39	0.82	1
56	0	0.05	0.12	1
33	0	0.13	0.16	1
54	0	0.07	0.12	1
43	0	0.1	0.29	1
60	0	0.04	0.09	1
46	0	0.06	0.13	1
53	0	0.17	0.01	1
43	0	0.23	0.12	1
64	0	0.1	0.07	1
79	0	0.73	0.34	1
44	0	0.01	0.07	1
0	61	0.8	0.52	1
35	0	0.98	0.78	1
69	0	0.35	0.36	1
0	60	0.64	0.32	1
35	0	0.05	0.03	1
55	2	0.03	0.17	1
52	0	0.65	0.41	1
33	0	0.12	0.1	1
40	0	0.57	0.46	1
46	0	0.27	0.74	1
46	0	0.61	0.54	1
52	0	0.48	0.96	1
47	0	0.08	0.01	1
48	0	0.6	0.68	1
50	0	0.83	0.77	1
35	1	0.57	0.33	1
53	0	0.29	0.51	1
52	0	0.08	0.11	1
0	60	0.63	0.89	1
0	41	0.55	0.73	1
27	0	0.28	0.1	1
1	38	0.47	0.34	1
42	0	0.87	0.34	1
40	0	0.15	0.06	1
41	2	0.01	0.24	1
0	48	0.57	0.88	1
40	0	0.16	0.01	1
27	0	0.01	0.12	1
61	0	0.04	0.02	1
47	0	0.29	0.24	1
44	0	0.17	0.29	1
27	0	0.06	0.09	1
73	0	0.33	0.18	1
47	0	0.1	0.29	1
64	0	0.52	0.21	1
36	2	0.4	0.53	1
37	0	0.67	0.87	1
36	18	0.42	0.69	1
43	0	0.03	0.07	1
44	1	0.03	0.02	1
42	0	0.86	0.98	1
0	54	0.53	0.15	1
56	1	0.23	0.22	1
43	0	0.14	0.12	1
58	0	0.34	0.49	1
62	0	0.12	0.3	1
37	0	0.07	0.09	1
43	0	0.34	0.01	1
39	0	0.09	0.2	1
35	0	0.35	0.35	1
55	0	0.06	0.37	1
29	0	0.27	0.65	1
69	0	0.01	0.09	1
49	0	0.05	0.38	1
70	0	0.23	0.52	1
44	1	0.01	0.12	1
37	0	0.23	0.2	1
42	1	0.5	0.58	1
0	56	0.54	0.85	1
49	1	0.16	0.27	1
59	0	0.74	0.59	1
59	0	0.03	0.27	1
36	1	0.01	0.27	1
56	0	0.23	0.45	1
37	0	0.34	0.36	1
58	1	0.08	0.46	1
61	0	0.2	0.2	1
48	1	0.55	0.55	1
31	1	0.03	0.05	1
57	0	0.56	0.31	1
40	0	0.11	0.14	1
46	0	0.91	0.92	1
51	0	0.54	0.03	1
48	0	0.05	0.29	1
23	0	0.08	0.05	1
40	0	0.02	0.29	1
36	0	0.2	0.4	1
0	52	0.46	0.65	1
60	0	0.37	0.22	1
57	2	0.04	0.59	1
35	0	0.01	0.01	1
1	47	0.23	0.02	1
32	2	0.12	0.18	1
37	0	0.05	0.51	1
53	0	0.4	0.17	3
40	0	0.99	0.78	1
72	0	0.29	0.03	1
48	0	0.09	0.01	1
0	54	0.47	0.38	1
44	2	0.1	0.27	1
50	0	0.4	0.82	1
31	0	0.08	0.05	1
0	47	0.65	0.73	1
56	1	0.21	0.34	1
39	0	0.09	0.32	1
43	0	0.41	0.82	1
48	0	0.86	0.34	1
0	41	0.15	0.42	1
51	0	0.23	0.11	1
35	1	0.05	0.07	1
54	0	0.27	0.45	1
55	1	0.02	0.11	1
37	1	0.41	0.37	1
29	0	0.2	0.17	1
34	0	0.09	0.07	1
2	41	0.34	0.09	1
47	0	0.09	0.56	1
34	0	0.06	0.01	1
1	40	0.46	0.28	1
0	44	0.96	0.51	1
0	26	0.41	0.49	1
53	0	0.41	0.4	1
56	0	0.55	0.78	1
37	0	0.3	0.13	1
55	0	0.38	0.2	1
48	0	0.22	0.41	1
62	0	0.21	0.07	1
0	54	0.95	0.92	1
48	0	0.01	0.05	1
49	0	0.37	0.29	1
44	0	0.72	0.97	1
35	3	0.34	0.75	1
33	0	0.29	0.25	1
48	0	0.66	0.7	1
63	0	0.05	0.19	1
0	60	0.13	0.63	1
46	0	0.34	0.09	1
54	0	0.1	0.04	1
52	1	0.18	0.42	1
35	0	0.14	0.03	1
82	0	0.24	0.75	1
29	0	0.01	0.01	1
54	2	0.37	0.62	1
37	2	0.18	0.24	1
55	0	0.24	0.02	1
40	0	0.21	0.12	1
58	0	0.34	0.75	1
50	0	0.23	0.67	1
37	0	0.23	0.03	1
36	0	0.01	0.09	1
35	1	0.13	0.28	1
0	40	0.17	0.05	1
61	0	0.05	0.52	1
40	0	0.63	0.21	1
0	56	0.47	0.03	1
0	45	0.98	0.87	1
39	0	0.21	0.28	1
0	78	0.71	0.78	1
51	0	0.12	0.5	1
52	0	0.87	0.82	1
33	1	0.05	0.14	1
46	0	0.01	0.01	1
45	1	0.59	0.86	1
38	0	0.01	0.16	1
47	0	0.12	0.06	1
42	1	0.34	0.38	1
34	0	0.07	0.16	1
31	0	0.36	0.09	1
49	0	0.16	0.1	1
54	2	0.07	0.03	1
56	0	0.09	0.01	1
41	0	0.04	0.22	1
73	0	0.06	0.1	1
38	0	0.14	0.13	1
59	1	0.07	0.42	1
1	67	0.32	0.12	1
0	43	0.45	0.48	1
58	1	0.02	0.01	1
46	0	0.17	0.19	1
36	0	0.18	0.23	1
57	0	0.1	0.36	1
0	41	0.88	0.99	1
45	0	0.02	0.02	1
35	0	0.01	0.09	1
19	18	0.19	0.13	1
0	43	0.87	0.75	1
51	0	0.08	0.14	1
0	36	0.81	0.86	1
57	0	0.31	0.42	1
42	0	0.09	0.11	1
36	0	0.02	0.03	1
31	0	0.06	0.1	1
35	1	0.25	0.48	1
0	61	0.17	0.1	1
55	0	0.21	0.4	1
44	0	0.07	0.46	1
0	43	0.56	0.84	1
44	0	0.06	0.08	1
42	0	0.2	0.32	1
46	0	0.18	0.07	1
1	41	0.92	0.63	1
21	37	0.67	0.8	1
63	1	0.1	0.48	1
34	1	0.09	0.16	1
44	0	0.37	0.05	1
53	0	0.06	0.25	1
0	31	0.97	0.86	1
33	1	0.6	0.8	1
57	0	0.18	0.05	1
48	0	0.08	0.06	1
35	0	0.01	0.12	1
43	0	0.02	0.04	1
32	1	0.19	0.34	1
49	0	0.3	0.13	1
0	51	0.5	0.62	1
38	0	0.09	0.02	1
48	1	0.22	0.55	1
40	0	0.02	0.14	1
0	56	0.01	0.02	1
34	0	0.28	0.01	1
47	1	0.06	0.01	1
33	0	0.1	0.19	1
57	0	0.07	0.06	1
39	1	0.09	0.08	1
53	0	0.06	0.08	1
40	3	0.21	0.37	1
0	41	0.41	0.6	1
55	0	0.18	0.36	1
77	0	0.68	0.68	1
36	0	0.02	0.05	1
0	41	0.77	0.82	1
39	0	0.1	0.01	1
41	0	0.17	0.05	1
0	44	0.56	0.49	1
60	0	0.79	0.39	1
0	49	0.63	0.8	1
68	1	0.46	0.66	1
1	47	0.05	0.1	1
63	0	0.4	0.59	1
42	1	0.25	0.28	1
35	0	0.01	0.08	1
0	28	0.55	0.3	1
46	0	0.3	0.07	1
42	0	0.07	0.32	1
41	0	0.07	0.42	1
55	0	0.21	0.46	1
48	0	0.22	0.06	1
56	0	0.22	0.21	1
43	0	0.03	0.01	1
44	0	0.21	0.68	1
47	0	0.01	0.2	1
48	0	0.75	0.31	1
64	0	0.01	0.15	1
0	37	0.47	0.82	1
0	40	0.42	0.95	1
1	41	0.01	0.05	1
55	0	0.03	0.01	1
38	2	0.5	0.63	1
1	41	0.17	0.25	1
40	0	0.26	0.05	1
43	0	0.01	0.11	1
46	0	0.09	0.03	1
53	2	0.01	0.03	1
0	62	0.46	0.35	1
60	0	0.15	0.1	1
44	0	0.36	0.53	1
0	48	0.69	0.72	1
43	0	0.07	0.1	1
39	3	0.01	0.02	1
35	0	0.13	0.02	1
54	2	0.02	0.36	1
0	56	0.25	0.36	1
63	0	0.33	0.34	1
0	53	0.48	0.15	1
1	63	0.48	0.34	1
69	0	0.29	0.49	1
38	0	0.08	0.01	1
33	2	0.11	0.11	1
49	0	0.25	0.47	1
33	0	0.01	0.19	1
69	0	0.04	0.1	1
31	0	0.31	0.18	1
44	0	0.17	0.14	1
36	0	0.05	0.01	1
0	44	0.18	0.08	1
34	0	0.49	0.38	1
0	39	0.82	0.69	1
33	1	0.8	0.44	1
34	0	0.13	0.03	1
53	0	0.27	0.2	1
1	25	0.42	0.41	1
39	0	0.14	0.03	1
1	41	0.41	0.51	1
42	0	0.75	0.32	1
45	0	0.06	0.09	1
38	0	0.83	0.64	1
38	0	0.19	0.37	1
0	47	0.11	0.01	1
38	0	0.07	0.06	1
0	46	0.31	0.48	1
44	1	0.19	0.04	1
59	0	0.11	0.28	1
38	2	0.09	0.2	1
52	0	0.01	0.02	2
0	58	0.67	0.56	1
42	0	0.01	0.05	1
43	0	0.13	0.04	1
37	1	0.17	0.39	1
32	0	0.12	0.09	1
40	0	0.09	0.43	1
71	0	0.09	0.13	1
40	0	0.19	0.13	1
57	1	0.05	0.14	1
48	2	0.97	0.99	1
2	49	0.37	0.24	1
31	0	0.76	0.76	1
39	0	0.06	0.13	1
23	0	0.02	0.32	1
53	0	0.03	0.02	1
0	61	0.11	0.21	1
33	0	0.33	0.27	1
70	0	0.21	0.19	1
57	0	0.25	0.1	1
58	0	0.21	0.16	1
31	0	0.17	0.27	1
40	0	0.26	0.2	1
